2.25	18.875	7.5120E-02	
2.25	19.125	7.0197E-02	
2.25	19.375	6.5158E-02	
2.25	19.625	6.5966E-02	
2.25	19.875	5.9658E-02	
2.25	20.125	5.6696E-02	
2.25	20.375	5.2234E-02	
2.25	20.625	5.0349E-02	
2.25	20.875	4.8734E-02	
2.25	21.125	4.3503E-02	
2.25	21.375	4.3810E-02	
2.25	21.625	3.9349E-02	
2.25	21.875	3.8810E-02	
2.25	22.125	3.4471E-02	
2.25	22.375	3.3533E-02	
2.25	22.625	3.2637E-02	
2.25	22.875	3.0052E-02	
2.25	23.125	3.0156E-02	
2.25	23.375	2.8872E-02	
2.25	23.625	2.8579E-02	
2.25	23.875	2.5425E-02	
2.25	24.125	2.4417E-02	
2.25	24.375	2.3248E-02	
2.25	24.625	2.2532E-02	
2.25	24.875	2.1178E-02	
2.75	0.125	3.9772E+01	
2.75	0.375	9.5160E+01	
2.75	0.625	1.3059E+02	
2.75	0.875	1.5363E+02	
2.75	1.125	1.6232E+02	
2.75	1.375	1.6236E+02	
2.75	1.625	1.5474E+02	
2.75	1.875	1.4155E+02	
2.75	2.125	1.2628E+02	
2.75	2.375	1.0920E+02	
2.75	2.625	9.2352E+01	
2.75	2.875	7.8159E+01	
2.75	3.125	6.4273E+01	
2.75	3.375	5.4350E+01	
2.75	3.625	4.3464E+01	
2.75	3.875	3.5625E+01	
2.75	4.125	2.8867E+01	
2.75	4.375	2.3959E+01	
2.75	4.625	1.9620E+01	
2.75	4.875	1.6028E+01	
2.75	5.125	1.3585E+01	
2.75	5.375	1.1262E+01	
2.75	5.625	9.5045E+00	
2.75	5.875	8.1005E+00	
2.75	6.125	6.8504E+00	
2.75	6.375	6.0042E+00	
2.75	6.625	5.0772E+00	
2.75	6.875	4.3157E+00	
2.75	7.125	3.7353E+00	
2.75	7.375	3.3168E+00	
2.75	7.625	2.8471E+00	
2.75	7.875	2.5458E+00	
2.75	8.125	2.1890E+00	
2.75	8.375	1.9613E+00	
2.75	8.625	1.7132E+00	
2.75	8.875	1.6101E+00	
2.75	9.125	1.3843E+00	
2.75	9.375	1.2347E+00	
2.75	9.625	1.1116E+00	
2.75	9.875	1.0054E+00	
2.75	10.125	8.9544E-01	
2.75	10.375	7.9351E-01	
2.75	10.625	7.1312E-01	
2.75	10.875	6.6812E-01	
2.75	11.125	6.1004E-01	
2.75	11.375	5.3657E-01	
2.75	11.625	4.9272E-01	
2.75	11.875	4.5388E-01	
2.75	12.125	4.2695E-01	
2.75	12.375	3.7094E-01	
2.75	12.625	3.4406E-01	
2.75	12.875	3.1853E-01	
