2.25	12.875	1.9004E-01
2.25	13.125	1.7002E-01
2.25	13.375	1.6066E-01
2.25	13.625	1.5116E-01
2.25	13.875	1.4128E-01
2.25	14.125	1.2510E-01
2.25	14.375	1.1673E-01
2.25	14.625	1.0937E-01
2.25	14.875	1.0405E-01
2.25	15.125	9.5518E-02
2.25	15.375	8.8172E-02
2.25	15.625	8.3103E-02
2.25	15.875	7.6492E-02
2.25	16.125	7.2860E-02
2.25	16.375	6.7612E-02
2.25	16.625	6.2222E-02
2.25	16.875	5.7744E-02
2.25	17.125	5.6615E-02
2.25	17.375	5.2688E-02
2.25	17.625	4.9711E-02
2.25	17.875	4.6593E-02
2.25	18.125	4.4258E-02
2.25	18.375	4.1281E-02
2.25	18.625	3.8316E-02
2.25	18.875	3.6443E-02
2.25	19.125	3.4788E-02
2.25	19.375	3.2157E-02
2.25	19.625	3.0989E-02
2.25	19.875	2.9090E-02
2.25	20.125	2.7140E-02
2.25	20.375	2.6395E-02
2.25	20.625	2.4175E-02
2.25	20.875	2.3714E-02
2.25	21.125	2.2623E-02
2.25	21.375	2.0993E-02
2.25	21.625	2.0326E-02
2.25	21.875	1.9043E-02
2.25	22.125	1.8440E-02
2.25	22.375	1.7567E-02
2.25	22.625	1.6130E-02
2.25	22.875	1.5758E-02
2.25	23.125	1.4795E-02
2.25	23.375	1.4192E-02
2.25	23.625	1.3551E-02
2.25	23.875	1.2413E-02
2.25	24.125	1.1919E-02
2.25	24.375	1.1767E-02
2.25	24.625	1.1283E-02
2.25	24.875	1.0839E-02
2.75	0.125	8.3817E+00
2.75	0.375	2.1968E+01
2.75	0.625	3.2003E+01
2.75	0.875	4.0203E+01
2.75	1.125	4.5079E+01
2.75	1.375	4.7786E+01
2.75	1.625	4.8171E+01
2.75	1.875	4.6683E+01
2.75	2.125	4.3642E+01
2.75	2.375	3.9754E+01
2.75	2.625	3.5147E+01
2.75	2.875	3.0566E+01
2.75	3.125	2.6075E+01
2.75	3.375	2.2148E+01
2.75	3.625	1.9030E+01
2.75	3.875	1.5604E+01
2.75	4.125	1.2896E+01
2.75	4.375	1.0790E+01
2.75	4.625	8.9054E+00
2.75	4.875	7.4361E+00
2.75	5.125	6.2518E+00
2.75	5.375	5.1777E+00
2.75	5.625	4.4809E+00
2.75	5.875	3.8239E+00
2.75	6.125	3.2362E+00
2.75	6.375	2.7422E+00
2.75	6.625	2.3996E+00
2.75	6.875	2.0364E+00
2.75	7.125	1.7721E+00
2.75	7.375	1.5604E+00
2.75	7.625	1.3987E+00
2.75	7.875	1.2409E+00
2.75	8.125	1.0655E+00
2.75	8.375	9.5831E-01
2.75	8.625	8.3280E-01
2.75	8.875	7.3822E-01
2.75	9.125	6.6072E-01
2.75	9.375	5.9233E-01
2.75	9.625	5.3266E-01
2.75	9.875	4.7786E-01
2.75	10.125	4.3449E-01
2.75	10.375	4.0164E-01
2.75	10.625	3.5750E-01
2.75	10.875	3.1798E-01
2.75	11.125	2.9206E-01
2.75	11.375	2.6421E-01
2.75	11.625	2.4098E-01
2.75	11.875	2.2430E-01
2.75	12.125	2.0300E-01
2.75	12.375	1.8568E-01
2.75	12.625	1.7156E-01
2.75	12.875	1.5488E-01
2.75	13.125	1.4282E-01
2.75	13.375	1.3268E-01
2.75	13.625	1.2094E-01
2.75	13.875	1.1380E-01
2.75	14.125	1.0421E-01
2.75	14.375	9.7523E-02
2.75	14.625	8.8821E-02
2.75	14.875	8.3456E-02
2.75	15.125	7.7839E-02
2.75	15.375	7.2591E-02
2.75	15.625	6.8343E-02
2.75	15.875	6.2505E-02
2.75	16.125	5.7808E-02
2.75	16.375	5.4254E-02
2.75	16.625	5.0122E-02
2.75	16.875	4.7671E-02
2.75	17.125	4.4027E-02
2.75	17.375	4.1601E-02
2.75	17.625	3.8137E-02
2.75	17.875	3.6340E-02
2.75	18.125	3.4467E-02
2.75	18.375	3.2670E-02
2.75	18.625	3.0694E-02
2.75	18.875	2.8474E-02
2.75	19.125	2.6768E-02
2.75	19.375	2.5395E-02
2.75	19.625	2.3855E-02
2.75	19.875	2.2790E-02
2.75	20.125	2.1917E-02
2.75	20.375	2.0801E-02
2.75	20.625	1.8440E-02
2.75	20.875	1.8260E-02
2.75	21.125	1.7439E-02
2.75	21.375	1.6245E-02
2.75	21.625	1.6181E-02
2.75	21.875	1.4436E-02
2.75	22.125	1.4128E-02
2.75	22.375	1.2858E-02
2.75	22.625	1.2655E-02
2.75	22.875	1.2205E-02
2.75	23.125	1.1769E-02
2.75	23.375	1.0436E-02
2.75	23.625	1.0213E-02
2.75	23.875	1.0264E-02
2.75	24.125	9.2519E-03
2.75	24.375	9.3505E-03
2.75	24.625	8.4836E-03
2.75	24.875	7.7287E-03
3.25	0.125	7.8763E+00
3.25	0.375	2.0929E+01
3.25	0.625	3.0874E+01
3.25	0.875	3.8534E+01
3.25	1.125	4.2769E+01
3.25	1.375	4.5079E+01
3.25	1.625	4.5079E+01
3.25	1.875	4.3282E+01
3.25	2.125	4.0382E+01
3.25	2.375	3.6533E+01
3.25	2.625	3.2234E+01
3.25	2.875	2.7948E+01
3.25	3.125	2.3739E+01
3.25	3.375	2.0095E+01
3.25	3.625	1.6682E+01
3.25	3.875	1.3717E+01
3.25	4.125	1.1396E+01
3.25	4.375	1.0236E+01
3.25	4.625	7.8250E+00
3.25	4.875	6.5674E+00
3.25	5.125	5.5203E+00
3.25	5.375	4.5708E+00
3.25	5.625	3.7546E+00
3.25	5.875	3.2106E+00
3.25	6.125	2.7306E+00
3.25	6.375	2.3329E+00
3.25	6.625	2.0300E+00
3.25	6.875	1.7028E+00
3.25	7.125	1.5103E+00
3.25	7.375	1.2896E+00
3.25	7.625	1.1100E+00
3.25	7.875	9.9817E-01
3.25	8.125	8.7602E-01
3.25	8.375	7.6941E-01
3.25	8.625	6.7522E-01
3.25	8.875	6.0747E-01
3.25	9.125	5.2470E-01
3.25	9.375	4.6452E-01
3.25	9.625	4.1819E-01
3.25	9.875	3.7418E-01
3.25	10.125	3.5070E-01
3.25	10.375	3.0553E-01
3.25	10.625	2.7999E-01
3.25	10.875	2.4881E-01
3.25	11.125	2.2828E-01
3.25	11.375	2.0775E-01
3.25	11.625	1.9068E-01
3.25	11.875	1.7221E-01
3.25	12.125	1.5578E-01
3.25	12.375	1.4770E-01
3.25	12.625	1.2922E-01
3.25	12.875	1.1765E-01
3.25	13.125	1.1074E-01
3.25	13.375	9.9512E-02
3.25	13.625	9.1155E-02
3.25	13.875	8.5822E-02
3.25	14.125	8.2462E-02
3.25	14.375	7.2372E-02
3.25	14.625	6.8074E-02
3.25	14.875	6.1568E-02
3.25	15.125	5.8039E-02
3.25	15.375	5.3728E-02
3.25	15.625	5.0186E-02
3.25	15.875	4.6503E-02
3.25	16.125	4.3141E-02
3.25	16.375	4.0408E-02
3.25	16.625	3.7534E-02
3.25	16.875	3.4018E-02
3.25	17.125	3.2080E-02
3.25	17.375	2.9860E-02
3.25	17.625	2.7974E-02
3.25	17.875	2.6203E-02
3.25	18.125	2.4689E-02
3.25	18.375	2.3868E-02
3.25	18.625	2.2571E-02
3.25	18.875	2.0326E-02
3.25	19.125	1.9286E-02
3.25	19.375	1.9030E-02
3.25	19.625	1.7836E-02
3.25	19.875	1.6643E-02
3.25	20.125	1.5116E-02
3.25	20.375	1.4333E-02
3.25	20.625	1.3525E-02
3.25	20.875	1.2778E-02
3.25	21.125	1.2380E-02
